timestamp,imgtype,image,run_date,plantcv_version,sample,trait,value,label
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,default_703,gray_frequencies,NA,NA
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,default_103,gray_frequencies,NA,NA
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,default_203,gray_frequencies,NA,NA
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,default_803,gray_frequencies,NA,NA
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,default_303,gray_frequencies,NA,NA
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,default_903,gray_frequencies,NA,NA
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,default_403,gray_frequencies,NA,NA
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,default_503,gray_frequencies,NA,NA
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,default_603,gray_frequencies,NA,NA
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,6.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,19.200000000000003
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,32.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,44.800000000000004
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,57.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,70.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,83.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,96.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,108.80000000000001
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,1790,121.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,5261,134.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,5859,147.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,67,160.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,172.8
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,185.60000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,198.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,211.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,224.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,236.8
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,101_1,gray_frequencies,0,249.60000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,6.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,19.200000000000003
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,32.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,44.800000000000004
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,57.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,70.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,83.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,96.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,31,108.80000000000001
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,2589,121.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,6309,134.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,2963,147.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,160.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,172.8
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,185.60000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,198.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,211.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,224.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,236.8
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,201_2,gray_frequencies,0,249.60000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,6.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,19.200000000000003
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,32.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,44.800000000000004
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,57.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,70.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,83.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,96.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,1044,108.80000000000001
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,3499,121.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,7853,134.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,38,147.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,160.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,172.8
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,185.60000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,198.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,211.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,224.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,236.8
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,301_3,gray_frequencies,0,249.60000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,6.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,19.200000000000003
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,32.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,44.800000000000004
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,57.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,70.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,83.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,96.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,108.80000000000001
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,121.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,134.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,1820,147.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,5714,160.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,4655,172.8
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,185.60000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,198.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,211.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,224.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,236.8
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,401_4,gray_frequencies,0,249.60000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,6.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,19.200000000000003
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,32.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,44.800000000000004
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,57.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,70.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,83.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,96.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,108.80000000000001
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,121.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,134.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,2173,147.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,6663,160.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,3305,172.8
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,185.60000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,198.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,211.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,224.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,236.8
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,501_5,gray_frequencies,0,249.60000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,6.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,19.200000000000003
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,32.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,44.800000000000004
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,57.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,70.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,83.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,96.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,108.80000000000001
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,121.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,26,134.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,3294,147.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,8700,160.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,53,172.8
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,185.60000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,198.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,211.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,224.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,236.8
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,901_6,gray_frequencies,0,249.60000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,6.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,19.200000000000003
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,32.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,44.800000000000004
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,57.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,70.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,83.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,96.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,108.80000000000001
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,121.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,134.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,147.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,21,160.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,2512,172.8
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,6956,185.60000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,1834,198.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,211.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,224.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,236.8
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,701_7,gray_frequencies,0,249.60000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,0,6.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,0,19.200000000000003
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,0,32.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,0,44.800000000000004
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,0,57.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,0,70.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,0,83.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,0,96.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,0,108.80000000000001
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,0,121.6
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,0,134.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,0,147.20000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,0,160.0
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,4437,172.8
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,6868,185.60000000000002
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,827,198.4
2023-06-29,DEM,../DSMs/2023-06-29_DEM.tif,2025-11-19T16:07:37.007040Z,4.10.dev245+g4144cef28,801_8,gray_frequencies,0,211.20000000000002
